,Year,Week,SMN,SMT,VCI,TCI,VHI
74,1983,6.0,0.06,266.45,24.39,50.07,37.23
75,1983,7.0,0.059000000000000004,267.44,21.52,50.06,35.79
76,1983,8.0,0.06,268.09,20.11,53.33,36.72
77,1983,9.0,0.066,268.96,21.08,57.37,39.22
78,1983,10.0,0.077,270.44,22.95,60.09,41.52
79,1983,11.0,0.087,272.07,23.0,63.54,43.27
80,1983,12.0,0.102,273.71,23.1,70.34,46.72
81,1983,13.0,0.122,275.79,22.9,76.2,49.55
82,1983,14.0,0.145,277.91,20.65,84.51,52.58
83,1983,15.0,0.175,280.68,22.04,85.64,53.84
84,1983,16.0,0.212,283.31,25.98,81.27,53.62
85,1983,17.0,0.253,285.84,31.15,74.06,52.6
86,1983,18.0,0.297,287.88,36.74,67.28,52.01
87,1983,19.0,0.337,289.81,40.15,57.06,48.61
88,1983,20.0,0.371,291.72,42.5,44.45,43.47
89,1983,21.0,0.397,292.45,42.93,44.54,43.73
90,1983,22.0,0.41700000000000004,293.07,43.25,41.55,42.4
91,1983,23.0,0.42700000000000005,293.25,43.11,39.83,41.47
92,1983,24.0,0.42,292.55,36.44,47.57,42.0
93,1983,25.0,0.42100000000000004,292.67,34.75,47.2,40.97
94,1983,26.0,0.42,293.06,33.1,44.26,38.68
95,1983,27.0,0.41,292.99,27.63,49.29,38.46
96,1983,28.0,0.391,292.6,19.39,58.91,39.15
97,1983,29.0,0.375,292.14,12.93,69.59,41.26
98,1983,30.0,0.363,291.85,10.37,77.51,43.94
99,1983,31.0,0.371,291.95,15.44,74.94,45.19
100,1983,32.0,0.38299999999999995,292.31,22.9,67.97,45.43
101,1983,33.0,0.4,292.98,34.42,53.29,43.85
102,1983,34.0,0.41100000000000003,293.38,45.35,39.32,42.33
103,1983,35.0,0.41200000000000003,293.54,53.96,24.99,39.48
104,1983,36.0,0.4,292.88,57.18,19.41,38.29
105,1983,37.0,0.37799999999999995,291.75,55.53,18.46,37.0
106,1983,38.0,0.359,290.95,54.18,13.51,33.84
107,1983,39.0,0.33899999999999997,289.62,52.26,12.62,32.44
108,1983,40.0,0.306,287.41,44.71,20.96,32.84
109,1983,41.0,0.266,284.85,35.2,30.47,32.84
110,1983,42.0,0.22399999999999998,282.56,28.31,36.92,32.62
111,1983,43.0,0.184,280.67,22.79,37.49,30.14
112,1983,44.0,0.15,277.92,18.54,39.28,28.91
113,1983,45.0,0.122,274.75,14.41,42.96,28.68
114,1983,46.0,0.099,271.49,12.7,47.91,30.3
115,1983,47.0,0.081,268.76,12.36,51.39,31.87
116,1983,48.0,0.069,267.18,13.71,50.88,32.3
117,1983,49.0,0.06,265.75,12.54,49.29,30.92
118,1983,50.0,0.053,264.85,11.53,45.07,28.3
119,1983,51.0,0.053,265.28,16.1,37.74,26.92
120,1983,52.0,0.057,265.7,21.55,34.42,27.99
121,1984,1.0,0.059000000000000004,265.26,25.51,35.46,30.49
122,1984,2.0,0.057999999999999996,264.1,27.43,41.79,34.61
123,1984,3.0,0.057,262.95,27.63,49.66,38.65
124,1984,4.0,0.054000000000000006,262.37,25.38,55.52,40.45
125,1984,5.0,0.052000000000000005,261.71,21.6,64.14,42.87
126,1984,6.0,0.05,261.41,18.05,70.44,44.24
127,1984,7.0,0.049,261.6,15.66,73.15,44.41
128,1984,8.0,0.049,262.41,14.57,74.74,44.65
129,1984,9.0,0.052000000000000005,263.92,14.27,75.55,44.91
130,1984,10.0,0.057999999999999996,265.79,14.43,76.74,45.59
131,1984,11.0,0.068,268.85,14.57,75.7,45.14
132,1984,12.0,0.08199999999999999,272.94,14.38,72.95,43.67
133,1984,13.0,0.102,276.8,14.05,69.32,41.68
134,1984,14.0,0.13,280.06,13.83,67.65,40.74
135,1984,15.0,0.157,282.81,13.63,65.24,39.43
136,1984,16.0,0.185,285.31,14.11,60.14,37.13
137,1984,17.0,0.21100000000000002,286.94,12.98,61.24,37.11
138,1984,18.0,0.24100000000000002,288.31,12.74,61.05,36.9
139,1984,19.0,0.27,289.02,11.78,63.65,37.71
140,1984,20.0,0.299,289.0,11.28,72.44,41.86
141,1984,21.0,0.326,289.1,11.29,79.68,45.48
142,1984,22.0,0.349,288.9,11.92,84.65,48.29
143,1984,23.0,0.36,288.46,12.01,88.6,50.3
144,1984,24.0,0.375,288.57,16.58,89.33,52.96
145,1984,25.0,0.385,288.69,19.71,90.69,55.2
146,1984,26.0,0.392,288.77,21.11,92.56,56.83
147,1984,27.0,0.397,289.05,22.51,94.08,58.29
148,1984,28.0,0.4,289.45,25.2,95.43,60.32
149,1984,29.0,0.41,290.2,32.17,93.73,62.95
150,1984,30.0,0.41700000000000004,291.03,39.68,89.12,64.4
151,1984,31.0,0.41200000000000003,291.22,38.81,85.64,62.22
152,1984,32.0,0.41200000000000003,291.76,40.69,76.02,58.35
153,1984,33.0,0.41200000000000003,291.7,42.61,72.21,57.41
154,1984,34.0,0.405,291.26,42.68,72.16,57.42
155,1984,35.0,0.386,290.41,40.26,70.12,55.19
156,1984,36.0,0.359,289.45,37.23,61.57,49.4
157,1984,37.0,0.33,288.67,33.93,51.67,42.8
158,1984,38.0,0.3,287.68,27.84,48.82,38.33
159,1984,39.0,0.268,286.1,20.51,53.16,36.84
160,1984,40.0,0.244,284.62,16.02,54.67,35.34
161,1984,41.0,0.228,283.29,17.22,49.13,33.18
162,1984,42.0,0.21,282.14,21.94,42.29,32.11
163,1984,43.0,0.185,280.71,23.71,38.27,30.99
164,1984,44.0,0.156,278.97,21.58,32.75,27.17
165,1984,45.0,0.139,276.66,23.38,31.86,27.62
166,1984,46.0,0.11699999999999999,274.27,22.84,33.19,28.01
167,1984,47.0,0.1,272.15,23.48,34.76,29.12
168,1984,48.0,0.08900000000000001,270.26,25.85,36.94,31.39
169,1984,49.0,0.083,270.43,27.41,29.18,28.3
170,1985,9.0,0.06,267.1,17.65,61.38,39.51
171,1985,10.0,0.057,266.11,14.73,73.37,44.05
172,1985,11.0,0.064,268.63,13.47,74.82,44.14
173,1985,12.0,0.079,272.01,13.64,75.84,44.74
174,1985,13.0,0.105,276.62,15.35,70.03,42.69
175,1985,14.0,0.135,280.98,16.38,60.54,38.46
176,1985,15.0,0.168,284.76,18.92,46.87,32.9
177,1985,16.0,0.204,287.47,22.29,38.32,30.31
178,1985,17.0,0.239,289.17,24.61,38.43,31.52
179,1985,18.0,0.271,290.62,25.22,37.16,31.19
180,1985,19.0,0.309,291.86,27.9,34.21,31.05
181,1985,20.0,0.348,292.83,32.02,31.9,31.96
182,1985,21.0,0.375,292.7,32.06,41.37,36.72
183,1985,22.0,0.38799999999999996,292.25,28.72,49.79,39.26
184,1985,23.0,0.38799999999999996,291.45,24.19,58.01,41.1
185,1985,24.0,0.381,290.14,18.91,71.8,45.35
186,1985,25.0,0.38299999999999995,289.91,19.01,76.09,47.55
187,1985,26.0,0.389,290.29,20.35,74.53,47.44
188,1985,27.0,0.396,290.99,22.32,71.94,47.13
189,1985,28.0,0.401,291.69,25.94,69.77,47.86
190,1985,29.0,0.41100000000000003,292.46,32.89,66.26,49.57
191,1985,30.0,0.415,293.0,38.34,63.8,51.07
192,1985,31.0,0.415,293.52,40.13,54.59,47.36
193,1985,32.0,0.42200000000000004,294.21,45.74,41.51,43.62
194,1985,33.0,0.424,294.62,48.98,28.97,38.97
195,1985,34.0,0.41700000000000004,294.59,48.95,21.05,35.0
196,1985,35.0,0.4,293.65,47.51,23.51,35.51
197,1985,36.0,0.384,292.29,49.55,26.59,38.07
198,1985,37.0,0.37,290.95,52.06,27.16,39.61
199,1985,38.0,0.35100000000000003,289.7,50.28,27.21,38.75
200,1985,39.0,0.325,287.86,45.9,33.3,39.6
201,1985,40.0,0.29100000000000004,285.53,37.26,44.34,40.8
202,1985,41.0,0.248,282.88,25.95,53.54,39.75
203,1985,42.0,0.213,280.58,22.67,56.22,39.45
204,1985,43.0,0.18100000000000002,277.99,21.22,58.91,40.06
205,1985,44.0,0.153,275.1,19.72,59.36,39.54
206,1985,45.0,0.127,272.13,16.67,58.98,37.83
207,1985,46.0,0.092,267.46,9.15,68.54,38.84
208,1985,47.0,0.068,264.31,4.64,72.04,38.34
209,1985,48.0,0.051,262.55,3.19,71.57,37.38
210,1985,49.0,0.046,262.71,3.7,62.57,33.13
211,1985,50.0,0.046,263.4,6.41,51.28,28.85
212,1985,51.0,0.045,263.43,9.95,45.63,27.79
213,1985,52.0,0.043,262.41,10.94,48.02,29.48
214,1986,1.0,0.042,261.96,12.83,49.02,30.92
215,1986,2.0,0.046,262.62,17.44,47.72,32.58
216,1986,3.0,0.049,263.77,21.56,45.5,33.53
217,1986,4.0,0.053,264.38,24.14,46.39,35.26
218,1986,5.0,0.054000000000000006,264.49,22.84,52.12,37.48
219,1986,6.0,0.053,264.91,20.15,55.87,38.01
220,1986,7.0,0.05,264.84,16.97,60.38,38.67
221,1986,8.0,0.049,265.53,15.26,63.6,39.43
222,1986,9.0,0.055,267.58,16.56,62.78,39.67
223,1986,10.0,0.068,270.93,19.55,57.31,38.43
224,1986,11.0,0.086,274.37,23.58,52.24,37.91
225,1986,12.0,0.10800000000000001,277.55,26.47,50.52,38.5
226,1986,13.0,0.131,280.14,27.55,49.55,38.55
227,1986,14.0,0.165,282.9,30.42,46.35,38.38
228,1986,15.0,0.20800000000000002,286.14,37.56,35.19,36.38
229,1986,16.0,0.256,288.71,45.99,27.53,36.76
230,1986,17.0,0.314,290.71,57.8,24.42,41.11
231,1986,18.0,0.36700000000000005,292.13,66.77,22.95,44.86
232,1986,19.0,0.402,293.04,68.43,23.03,45.73
233,1986,20.0,0.426,293.89,67.17,21.25,44.21
234,1986,21.0,0.439,294.22,63.01,25.44,44.23
235,1986,22.0,0.449,294.41,59.71,27.21,43.46
236,1986,23.0,0.45399999999999996,294.76,57.77,23.88,40.82
237,1986,24.0,0.452,294.73,53.96,23.24,38.6
238,1986,25.0,0.447,294.78,50.49,22.47,36.48
239,1986,26.0,0.439,294.71,45.68,24.45,35.07
240,1986,27.0,0.431,294.65,41.11,29.04,35.07
241,1986,28.0,0.41700000000000004,294.74,34.28,32.68,33.48
242,1986,29.0,0.402,294.76,27.55,36.13,31.84
243,1986,30.0,0.39399999999999996,294.82,26.73,38.77,32.75
244,1986,31.0,0.39299999999999996,294.71,27.7,37.55,32.62
245,1986,32.0,0.389,293.95,26.54,44.66,35.6
246,1986,33.0,0.386,293.36,26.72,47.6,37.16
247,1986,34.0,0.381,292.46,28.09,54.01,41.05
248,1986,35.0,0.374,291.54,33.07,54.41,43.74
249,1986,36.0,0.368,290.69,41.07,47.01,44.04
250,1986,37.0,0.359,289.68,46.7,41.42,44.06
251,1986,38.0,0.348,288.74,48.9,37.92,43.41
252,1986,39.0,0.335,287.67,50.29,35.76,43.03
253,1986,40.0,0.318,286.58,49.66,32.26,40.96
254,1986,41.0,0.289,285.26,45.71,27.83,36.77
255,1986,42.0,0.257,283.87,44.24,26.16,35.2
256,1986,43.0,0.222,281.83,41.26,29.26,35.26
257,1986,44.0,0.185,279.85,36.23,26.25,31.24
258,1986,45.0,0.154,278.27,31.55,21.72,26.63
259,1986,46.0,0.126,276.45,27.85,21.57,24.71
260,1986,47.0,0.105,274.24,25.98,24.55,25.27
261,1986,48.0,0.08800000000000001,271.88,24.95,29.31,27.13
262,1986,49.0,0.07400000000000001,268.53,21.19,37.22,29.21
263,1986,50.0,0.063,264.56,18.0,46.47,32.23
264,1986,51.0,0.054000000000000006,261.6,16.64,53.81,35.23
265,1986,52.0,0.049,258.81,15.32,63.21,39.27
266,1987,1.0,0.046,257.01,15.63,70.15,42.89
267,1987,2.0,0.044000000000000004,256.34,15.82,75.76,45.79
268,1987,3.0,0.043,255.95,16.62,80.71,48.67
269,1987,4.0,0.042,256.02,15.82,82.84,49.33
270,1987,5.0,0.042,257.39,14.79,81.61,48.2
271,1987,6.0,0.043,258.97,14.33,80.04,47.18
272,1987,7.0,0.045,260.62,13.92,77.33,45.62
273,1987,8.0,0.052000000000000005,263.08,16.35,73.42,44.89
274,1987,9.0,0.059000000000000004,265.24,18.4,72.46,45.43
275,1987,10.0,0.066,267.22,18.5,73.63,46.06
276,1987,11.0,0.073,269.37,17.37,75.67,46.52
277,1987,12.0,0.086,272.46,16.57,76.68,46.63
278,1987,13.0,0.10400000000000001,275.64,15.05,77.31,46.18
279,1987,14.0,0.132,279.07,14.61,76.1,45.35
280,1987,15.0,0.163,282.12,16.18,73.16,44.67
281,1987,16.0,0.193,284.41,16.97,71.15,44.06
282,1987,17.0,0.22699999999999998,287.06,18.77,62.1,40.44
283,1987,18.0,0.255,288.92,18.25,56.39,37.32
284,1987,19.0,0.284,289.33,16.76,62.12,39.44
285,1987,20.0,0.312,289.78,15.72,65.46,40.59
286,1987,21.0,0.342,290.68,17.05,63.63,40.34
287,1987,22.0,0.368,291.1,19.68,62.12,40.9
288,1987,23.0,0.39399999999999996,291.64,27.59,56.23,41.91
289,1987,24.0,0.42100000000000004,292.35,38.28,49.0,43.64
290,1987,25.0,0.445,293.03,49.3,42.43,45.87
291,1987,26.0,0.455,293.37,53.11,40.31,46.71
292,1987,27.0,0.457,293.93,54.2,38.04,46.12
293,1987,28.0,0.45,294.05,52.13,41.38,46.75
294,1987,29.0,0.434,293.76,45.16,49.55,47.36
295,1987,30.0,0.419,293.23,40.03,60.68,50.35
296,1987,31.0,0.405,292.16,33.94,72.85,53.39
297,1987,32.0,0.39799999999999996,291.37,31.52,80.95,56.23
298,1987,33.0,0.4,291.01,34.68,82.21,58.45
299,1987,34.0,0.405,291.04,42.0,75.8,58.9
300,1987,35.0,0.40299999999999997,290.8,48.63,65.06,56.84
301,1987,36.0,0.39899999999999997,290.31,56.66,51.67,54.16
302,1987,37.0,0.386,289.3,59.24,45.44,52.34
303,1987,38.0,0.363,287.94,55.54,46.52,51.03
304,1987,39.0,0.33299999999999996,286.17,49.02,52.69,50.85
305,1987,40.0,0.301,284.59,41.67,55.75,48.71
306,1987,41.0,0.271,283.06,37.12,51.89,44.5
307,1987,42.0,0.235,281.1,33.53,51.56,42.54
308,1987,43.0,0.19899999999999998,278.01,29.87,58.99,44.43
309,1987,44.0,0.162,273.7,24.52,68.87,46.7
310,1987,45.0,0.11900000000000001,268.87,12.7,78.29,45.49
311,1987,46.0,0.091,265.28,8.36,80.47,44.41
312,1987,47.0,0.07200000000000001,263.3,7.2,77.87,42.53
313,1987,48.0,0.06,262.33,8.7,73.21,40.96
314,1987,49.0,0.053,261.6,8.31,67.68,37.99
315,1987,50.0,0.046,260.58,7.01,63.66,35.34
316,1987,51.0,0.045,260.35,10.29,58.86,34.57
317,1987,52.0,0.048,260.7,15.03,55.19,35.11
318,1988,1.0,0.052000000000000005,260.83,20.25,53.81,37.03
319,1988,2.0,0.053,261.92,23.59,50.61,37.1
320,1988,3.0,0.055,263.76,26.41,44.75,35.58
321,1988,4.0,0.057999999999999996,264.91,28.12,42.88,35.5
322,1988,5.0,0.06,265.64,26.87,45.98,36.43
323,1988,6.0,0.059000000000000004,266.01,23.38,50.41,36.89
324,1988,7.0,0.061,266.83,22.39,51.33,36.86
325,1988,8.0,0.065,267.99,22.99,52.21,37.6
326,1988,9.0,0.071,268.83,23.9,56.38,40.14
327,1988,10.0,0.077,269.9,23.16,60.99,42.07
328,1988,11.0,0.085,271.65,22.55,64.07,43.31
329,1988,12.0,0.102,274.7,23.71,63.93,43.82
330,1988,13.0,0.126,278.32,24.77,59.1,41.94
331,1988,14.0,0.156,281.01,26.11,59.71,42.91
332,1988,15.0,0.18600000000000003,283.12,27.39,62.69,45.04
333,1988,16.0,0.223,285.32,31.01,61.5,46.26
334,1988,17.0,0.255,286.56,31.75,66.66,49.2
335,1988,18.0,0.281,287.63,29.96,69.33,49.64
336,1988,19.0,0.303,288.62,25.92,69.36,47.64
337,1988,20.0,0.326,289.57,23.15,67.68,45.42
338,1988,21.0,0.345,290.2,20.26,68.82,44.54
339,1988,22.0,0.35600000000000004,290.1,16.78,72.28,44.53
340,1988,23.0,0.36700000000000005,290.27,17.86,69.96,43.91
341,1988,24.0,0.385,290.99,22.79,63.72,43.25
342,1988,25.0,0.397,291.45,26.05,60.39,43.22
343,1988,26.0,0.409,292.05,29.68,55.78,42.73
344,1988,27.0,0.42,292.68,33.92,52.75,43.33
345,1988,28.0,0.429,293.23,40.11,51.16,45.64
346,1988,29.0,0.43700000000000006,293.71,46.45,49.63,48.04
347,1988,30.0,0.436,293.88,49.12,51.33,50.23
348,1988,31.0,0.431,293.62,48.38,52.82,50.6
349,1988,32.0,0.425,293.45,46.68,52.12,49.4
350,1988,33.0,0.419,293.32,45.24,48.5,46.87
351,1988,34.0,0.4,292.28,38.69,56.75,47.72
352,1988,35.0,0.373,290.85,32.42,63.98,48.2
353,1988,36.0,0.348,289.4,31.29,62.45,46.87
354,1988,37.0,0.327,288.27,32.27,56.61,44.44
355,1988,38.0,0.306,287.17,30.48,55.16,42.82
356,1988,39.0,0.29600000000000004,286.26,33.27,52.07,42.67
357,1988,40.0,0.28800000000000003,285.36,36.77,46.58,41.68
358,1988,41.0,0.289,283.54,47.34,46.1,46.72
359,1988,42.0,0.272,281.14,52.72,50.56,51.64
360,1988,43.0,0.247,278.26,55.2,56.16,55.68
361,1988,44.0,0.214,275.39,52.72,56.84,54.78
362,1988,45.0,0.17800000000000002,272.72,46.41,55.23,50.82
363,1988,46.0,0.147,270.28,40.82,54.4,47.61
364,1988,47.0,0.11900000000000001,267.76,35.16,56.33,45.75
365,1988,48.0,0.098,265.91,31.62,56.79,44.2
366,1988,49.0,0.083,264.53,27.6,54.67,41.14
367,1988,50.0,0.07,264.13,22.94,48.21,35.57
368,1988,51.0,0.069,265.08,27.37,38.69,33.03
369,1988,52.0,0.073,266.85,33.51,29.83,31.67
370,1989,1.0,0.076,268.83,38.73,20.45,29.59
371,1989,2.0,0.083,270.5,47.17,13.41,30.29
372,1989,3.0,0.091,272.04,55.14,8.57,31.86
373,1989,4.0,0.09699999999999999,273.49,58.2,6.5,32.35
374,1989,5.0,0.10400000000000001,274.76,56.5,7.99,32.24
375,1989,6.0,0.11,275.8,53.91,10.01,31.96
376,1989,7.0,0.11599999999999999,276.78,52.04,10.62,31.33
377,1989,8.0,0.12300000000000001,278.04,52.15,10.84,31.49
378,1989,9.0,0.133,279.44,53.6,11.66,32.63
379,1989,10.0,0.147,280.65,56.07,13.86,34.96
380,1989,11.0,0.166,282.1,59.37,15.81,37.59
381,1989,12.0,0.19399999999999998,283.85,65.52,17.83,41.67
382,1989,13.0,0.22399999999999998,285.59,70.6,15.37,42.98
383,1989,14.0,0.252,287.01,71.86,13.92,42.89
384,1989,15.0,0.27899999999999997,288.18,70.73,15.5,43.12
385,1989,16.0,0.301,288.99,66.77,24.22,45.49
386,1989,17.0,0.324,289.35,62.36,37.96,50.16
387,1989,18.0,0.354,289.84,61.65,46.61,54.13
388,1989,19.0,0.392,290.58,64.74,48.98,56.86
389,1989,20.0,0.42100000000000004,290.88,65.58,53.67,59.62
390,1989,21.0,0.43700000000000006,291.35,62.09,56.82,59.45
391,1989,22.0,0.439,291.42,54.23,59.33,56.78
392,1989,23.0,0.433,291.37,46.87,59.58,53.22
393,1989,24.0,0.429,291.66,42.12,57.05,49.58
394,1989,25.0,0.42700000000000005,292.18,39.53,52.59,46.06
395,1989,26.0,0.43700000000000006,293.29,43.17,41.36,42.26
396,1989,27.0,0.439,293.82,44.21,39.24,41.73
397,1989,28.0,0.424,293.5,37.6,47.84,42.72
398,1989,29.0,0.405,293.05,28.88,58.29,43.59
399,1989,30.0,0.389,292.76,23.43,66.13,44.78
400,1989,31.0,0.379,292.62,19.99,66.23,43.11
401,1989,32.0,0.373,292.67,17.53,62.92,40.23
402,1989,33.0,0.36200000000000004,291.83,13.14,70.16,41.65
403,1989,34.0,0.359,291.14,15.89,73.88,44.89
404,1989,35.0,0.35700000000000004,290.28,23.92,72.16,48.04
405,1989,36.0,0.353,289.76,33.52,58.26,45.89
406,1989,37.0,0.34299999999999997,289.32,39.84,45.26,42.55
407,1989,38.0,0.327,288.51,39.85,40.42,40.13
408,1989,39.0,0.315,287.97,41.68,32.11,36.9
409,1989,40.0,0.29600000000000004,286.92,39.95,27.95,33.95
410,1989,41.0,0.267,285.02,35.55,29.48,32.51
411,1989,42.0,0.245,283.26,38.97,31.02,35.0
412,1989,43.0,0.23,282.02,45.83,27.38,36.61
413,1989,44.0,0.212,280.94,50.55,18.52,34.53
414,1989,45.0,0.18600000000000003,279.24,50.1,15.86,32.98
415,1989,46.0,0.149,275.98,41.31,24.04,32.67
416,1989,47.0,0.121,273.24,35.5,29.4,32.45
417,1989,48.0,0.102,271.37,33.24,31.57,32.41
418,1989,49.0,0.092,270.33,32.93,29.26,31.1
419,1989,50.0,0.08900000000000001,269.95,36.23,23.11,29.67
420,1989,51.0,0.08900000000000001,270.08,42.46,17.6,30.03
421,1989,52.0,0.094,270.34,50.47,15.49,32.98
422,1990,1.0,0.10099999999999999,271.08,58.95,10.8,34.88
423,1990,2.0,0.106,272.22,66.34,5.34,35.84
424,1990,3.0,0.11199999999999999,272.81,71.93,4.03,37.98
425,1990,4.0,0.12300000000000001,274.08,77.55,2.19,39.87
426,1990,5.0,0.139,276.24,79.78,0.52,40.15
427,1990,6.0,0.153,277.93,79.59,0.25,39.92
428,1990,7.0,0.16399999999999998,279.03,78.91,0.2,39.55
429,1990,8.0,0.177,280.24,79.9,0.21,40.05
430,1990,9.0,0.18899999999999997,281.7,81.23,0.28,40.76
431,1990,10.0,0.203,283.37,83.42,0.44,41.93
432,1990,11.0,0.223,285.15,86.57,0.72,43.64
433,1990,12.0,0.24600000000000002,287.22,89.87,0.27,45.07
434,1990,13.0,0.266,287.86,89.86,1.15,45.51
435,1990,14.0,0.285,288.3,87.23,3.77,45.5
436,1990,15.0,0.307,288.55,83.97,11.88,47.92
437,1990,16.0,0.33299999999999996,288.41,81.32,30.26,55.79
438,1990,17.0,0.366,288.72,80.55,44.78,62.67
439,1990,18.0,0.401,289.38,81.72,51.78,66.75
440,1990,19.0,0.426,289.93,79.86,55.94,67.9
441,1990,20.0,0.442,290.27,75.28,60.23,67.76
442,1990,21.0,0.447,290.37,67.68,66.96,67.32
443,1990,22.0,0.446,290.6,58.72,67.33,63.03
444,1990,23.0,0.446,291.15,54.19,61.2,57.69
445,1990,24.0,0.45399999999999996,291.99,54.74,52.77,53.76
446,1990,25.0,0.457,293.08,54.8,41.64,48.22
447,1990,26.0,0.457,293.67,53.01,36.83,44.92
448,1990,27.0,0.456,293.88,52.86,38.68,45.77
449,1990,28.0,0.46,294.11,56.85,40.48,48.67
450,1990,29.0,0.457,294.26,57.21,42.66,49.93
451,1990,30.0,0.451,294.54,57.16,42.49,49.83
452,1990,31.0,0.451,294.94,59.71,34.36,47.04
453,1990,32.0,0.445,294.88,58.57,31.0,44.78
454,1990,33.0,0.43200000000000005,294.11,53.37,35.93,44.65
455,1990,34.0,0.41200000000000003,292.7,45.89,49.7,47.79
456,1990,35.0,0.38299999999999995,290.89,37.78,62.99,50.38
457,1990,36.0,0.34700000000000003,288.56,31.2,72.32,51.76
458,1990,37.0,0.318,286.72,28.69,72.42,50.56
