,Year,Week,SMN,SMT,VCI,TCI,VHI
37,1982,21.0,0.34600000000000003,291.8,29.07,74.74,51.91
38,1982,22.0,0.375,292.19,28.91,76.84,52.87
39,1982,23.0,0.392,292.34,26.05,81.15,53.6
40,1982,24.0,0.39399999999999996,292.01,17.29,89.77,53.53
41,1982,25.0,0.391,291.81,12.2,95.17,53.69
42,1982,26.0,0.387,291.64,11.37,96.75,54.06
43,1982,27.0,0.381,291.66,11.33,96.48,53.91
44,1982,28.0,0.384,292.12,16.33,94.76,55.55
45,1982,29.0,0.389,292.57,25.94,93.66,59.8
46,1982,30.0,0.395,292.84,37.49,92.82,65.16
47,1982,31.0,0.39899999999999997,293.09,45.94,89.89,67.91
48,1982,32.0,0.39399999999999996,293.25,48.63,86.86,67.75
49,1982,33.0,0.39,293.28,52.37,81.57,66.97
50,1982,34.0,0.382,292.45,55.28,80.32,67.8
51,1982,35.0,0.38,291.79,62.52,74.5,68.51
52,1982,36.0,0.375,291.6,70.04,58.23,64.13
53,1982,37.0,0.358,290.51,73.14,49.38,61.26
54,1982,38.0,0.33799999999999997,288.73,73.76,49.13,61.44
55,1982,39.0,0.306,286.73,67.22,51.02,59.12
56,1982,40.0,0.267,284.55,58.09,50.49,54.29
57,1982,41.0,0.22899999999999998,282.21,51.38,51.33,51.36
58,1982,42.0,0.198,280.13,48.55,50.64,49.59
59,1982,43.0,0.171,277.62,49.04,48.77,48.91
60,1982,44.0,0.15,276.13,51.26,34.91,43.09
61,1982,45.0,0.126,274.67,47.97,24.71,36.34
62,1982,46.0,0.10400000000000001,272.66,43.42,21.84,32.63
63,1982,47.0,0.08199999999999999,270.08,36.25,22.67,29.46
64,1982,48.0,0.068,267.72,33.4,26.57,29.98
65,1982,49.0,0.059000000000000004,265.69,32.43,30.49,31.46
66,1982,50.0,0.053,263.03,32.0,31.69,31.85
67,1982,51.0,0.049,260.74,31.95,38.02,34.98
68,1982,52.0,0.043,259.46,27.81,41.18,34.5
69,1983,1.0,0.04,259.55,27.49,38.76,33.12
70,1983,2.0,0.04,259.97,30.87,36.1,33.48
71,1983,3.0,0.04,260.16,34.35,36.37,35.36
72,1983,4.0,0.038,260.15,34.15,39.54,36.85
73,1983,5.0,0.036000000000000004,260.7,32.25,40.36,36.31
74,1983,6.0,0.035,261.3,27.65,42.86,35.25
75,1983,7.0,0.034,262.33,21.65,46.11,33.88
76,1983,8.0,0.035,263.65,17.48,49.22,33.35
77,1983,9.0,0.038,265.45,16.75,51.18,33.96
78,1983,10.0,0.044000000000000004,268.12,17.44,51.17,34.31
79,1983,11.0,0.052000000000000005,271.3,18.56,48.06,33.31
80,1983,12.0,0.067,274.97,22.88,44.54,33.71
81,1983,13.0,0.09300000000000001,279.52,30.22,34.63,32.43
82,1983,14.0,0.125,283.35,38.61,26.11,32.36
83,1983,15.0,0.158,286.32,43.62,21.62,32.62
84,1983,16.0,0.18600000000000003,288.01,42.75,25.7,34.23
85,1983,17.0,0.22,289.9,42.65,30.1,36.37
86,1983,18.0,0.261,291.87,44.58,31.86,38.22
87,1983,19.0,0.306,293.1,46.32,36.25,41.28
88,1983,20.0,0.349,294.03,47.38,40.46,43.92
89,1983,21.0,0.379,294.47,45.93,46.28,46.1
90,1983,22.0,0.401,294.54,43.27,51.85,47.56
91,1983,23.0,0.41200000000000003,294.26,37.34,60.44,48.89
92,1983,24.0,0.41,293.72,26.88,71.26,49.07
93,1983,25.0,0.408,294.1,22.22,70.79,46.51
94,1983,26.0,0.405,294.83,21.3,64.61,42.96
95,1983,27.0,0.397,295.16,19.77,62.76,41.26
96,1983,28.0,0.38299999999999995,295.26,14.54,65.01,39.77
97,1983,29.0,0.36,295.26,8.52,68.76,38.64
98,1983,30.0,0.342,295.07,7.04,72.66,39.85
99,1983,31.0,0.33299999999999996,294.84,8.44,73.76,41.1
100,1983,32.0,0.32799999999999996,294.61,10.78,73.64,42.21
101,1983,33.0,0.32799999999999996,294.5,16.2,68.65,42.43
102,1983,34.0,0.32299999999999995,294.12,20.88,60.57,40.73
103,1983,35.0,0.321,293.84,29.12,48.95,39.04
104,1983,36.0,0.313,292.92,35.56,41.75,38.66
105,1983,37.0,0.3,291.48,40.78,36.95,38.87
106,1983,38.0,0.281,289.53,42.61,38.88,40.75
107,1983,39.0,0.257,286.31,39.83,56.33,48.08
108,1983,40.0,0.23,283.64,37.08,61.04,49.06
109,1983,41.0,0.201,280.66,34.26,68.62,51.44
110,1983,42.0,0.175,277.76,33.74,74.52,54.13
111,1983,43.0,0.14800000000000002,274.75,32.75,73.49,53.12
112,1983,44.0,0.122,271.22,31.19,72.67,51.93
113,1983,45.0,0.098,266.83,25.96,77.42,51.69
114,1983,46.0,0.081,262.32,23.76,82.73,53.25
115,1983,47.0,0.067,259.59,22.32,81.13,51.72
116,1983,48.0,0.061,258.35,27.2,75.83,51.51
117,1983,49.0,0.057999999999999996,258.1,31.62,67.72,49.67
118,1983,50.0,0.057,257.56,37.53,60.01,48.77
119,1983,51.0,0.055999999999999994,256.41,41.9,59.67,50.78
120,1983,52.0,0.054000000000000006,254.81,44.08,63.82,53.95
121,1984,1.0,0.055,254.55,50.05,62.95,56.5
122,1984,2.0,0.055,254.52,53.77,63.36,58.56
123,1984,3.0,0.054000000000000006,255.22,57.96,61.89,59.93
124,1984,4.0,0.055,257.06,62.39,55.41,58.9
125,1984,5.0,0.055,259.15,62.25,47.77,55.01
126,1984,6.0,0.055999999999999994,260.29,56.65,47.31,51.98
127,1984,7.0,0.057999999999999996,261.25,47.11,50.43,48.77
128,1984,8.0,0.06,262.31,37.85,54.13,45.99
129,1984,9.0,0.061,264.44,33.14,54.65,43.89
130,1984,10.0,0.064,267.36,30.18,53.91,42.05
131,1984,11.0,0.069,270.65,28.68,50.59,39.64
132,1984,12.0,0.079,274.16,29.42,48.37,38.89
133,1984,13.0,0.092,278.18,29.79,42.13,35.96
134,1984,14.0,0.10800000000000001,282.49,30.26,31.55,30.91
135,1984,15.0,0.125,285.36,27.77,28.38,28.08
136,1984,16.0,0.14800000000000002,287.72,25.3,28.11,26.7
137,1984,17.0,0.17600000000000002,290.23,23.26,27.51,25.38
138,1984,18.0,0.212,292.16,23.75,29.31,26.53
139,1984,19.0,0.255,293.59,24.45,31.84,28.15
140,1984,20.0,0.292,294.31,21.69,38.16,29.92
141,1984,21.0,0.331,294.53,22.66,45.88,34.27
142,1984,22.0,0.36200000000000004,294.29,22.44,54.6,38.52
143,1984,23.0,0.38799999999999996,293.67,24.01,66.92,45.46
144,1984,24.0,0.41,293.27,26.95,76.31,51.63
145,1984,25.0,0.42700000000000005,293.3,34.47,79.75,57.11
146,1984,26.0,0.435,293.39,40.82,79.54,60.18
147,1984,27.0,0.435,293.47,44.02,79.55,61.79
148,1984,28.0,0.428,293.39,43.49,82.98,63.23
149,1984,29.0,0.42,293.43,44.83,85.86,65.34
150,1984,30.0,0.408,293.4,45.32,87.7,66.51
151,1984,31.0,0.392,293.11,41.98,89.5,65.74
152,1984,32.0,0.38,293.03,41.0,88.75,64.88
153,1984,33.0,0.36700000000000005,292.64,39.56,87.87,63.71
154,1984,34.0,0.35600000000000004,292.23,40.09,82.7,61.39
155,1984,35.0,0.332,291.24,35.27,80.93,58.1
156,1984,36.0,0.305,290.14,31.08,75.75,53.41
157,1984,37.0,0.28300000000000003,289.5,31.13,61.32,46.22
158,1984,38.0,0.259,288.56,30.44,50.45,40.44
159,1984,39.0,0.23399999999999999,286.99,27.25,47.41,37.33
160,1984,40.0,0.209,285.04,24.89,44.85,34.87
161,1984,41.0,0.18899999999999997,283.28,26.76,39.64,33.2
162,1984,42.0,0.171,281.64,31.08,35.59,33.33
163,1984,43.0,0.15,279.86,34.12,29.95,32.03
164,1984,44.0,0.124,277.86,32.66,22.04,27.35
165,1984,45.0,0.106,276.4,33.35,13.5,23.43
166,1984,46.0,0.08199999999999999,274.35,26.09,12.17,19.13
167,1984,47.0,0.063,272.78,20.53,7.87,14.2
168,1984,48.0,0.052000000000000005,271.81,19.95,5.33,12.64
169,1984,49.0,0.047,271.13,21.88,3.98,12.93
170,1985,9.0,0.034,262.42,14.11,62.22,38.17
171,1985,10.0,0.033,262.55,10.79,71.75,41.27
172,1985,11.0,0.036000000000000004,265.33,9.75,73.72,41.74
173,1985,12.0,0.045,268.7,11.27,74.29,42.78
174,1985,13.0,0.06,272.92,13.93,70.73,42.33
175,1985,14.0,0.086,277.75,19.36,61.05,40.21
176,1985,15.0,0.11900000000000001,282.23,24.72,50.6,37.66
177,1985,16.0,0.161,286.27,31.39,39.58,35.49
178,1985,17.0,0.217,289.61,41.39,33.25,37.32
179,1985,18.0,0.27699999999999997,292.27,51.1,28.7,39.9
180,1985,19.0,0.336,293.95,59.07,28.76,43.91
181,1985,20.0,0.379,294.7,60.81,34.47,47.64
182,1985,21.0,0.41200000000000003,294.97,62.56,41.69,52.12
183,1985,22.0,0.434,294.98,61.73,47.78,54.75
184,1985,23.0,0.436,294.25,52.66,60.93,56.8
185,1985,24.0,0.434,293.47,42.21,74.3,58.25
186,1985,25.0,0.435,293.29,39.91,79.7,59.81
187,1985,26.0,0.433,293.19,39.65,81.5,60.57
188,1985,27.0,0.429,293.26,39.51,81.53,60.52
189,1985,28.0,0.42200000000000004,293.33,39.48,83.6,61.54
190,1985,29.0,0.42100000000000004,293.78,44.94,82.71,63.83
191,1985,30.0,0.419,294.33,51.29,79.47,65.38
192,1985,31.0,0.41700000000000004,294.87,55.92,73.75,64.84
193,1985,32.0,0.41100000000000003,295.0,58.16,70.04,64.1
194,1985,33.0,0.4,294.93,58.47,64.32,61.39
195,1985,34.0,0.38799999999999996,294.78,58.8,52.91,55.85
196,1985,35.0,0.371,293.76,57.74,49.99,53.86
197,1985,36.0,0.349,291.85,55.92,55.06,55.49
198,1985,37.0,0.32,289.76,51.94,58.73,55.33
199,1985,38.0,0.285,287.85,44.78,60.06,52.42
200,1985,39.0,0.251,285.87,36.77,61.53,49.15
201,1985,40.0,0.218,283.53,30.16,62.24,46.2
202,1985,41.0,0.195,281.23,30.11,62.49,46.3
203,1985,42.0,0.17300000000000001,279.27,32.05,59.66,45.85
204,1985,43.0,0.151,277.51,34.12,50.21,42.17
205,1985,44.0,0.134,275.67,39.1,38.99,39.05
206,1985,45.0,0.111,273.04,35.03,36.15,35.59
207,1985,46.0,0.086,270.49,27.07,34.94,31.0
208,1985,47.0,0.064,267.8,18.96,35.58,27.27
209,1985,48.0,0.05,264.08,14.95,46.07,30.51
210,1985,49.0,0.045,260.16,15.83,58.02,36.93
211,1985,50.0,0.039,256.79,13.56,63.12,38.34
212,1985,51.0,0.034,254.09,11.52,70.0,40.76
213,1985,52.0,0.032,252.55,12.4,73.8,43.1
214,1986,1.0,0.031,251.25,13.13,78.71,45.92
215,1986,2.0,0.03,250.86,14.43,81.71,48.07
216,1986,3.0,0.03,252.54,18.04,75.72,46.88
217,1986,4.0,0.031,254.94,21.37,65.59,43.48
218,1986,5.0,0.031,257.03,24.7,57.03,40.86
219,1986,6.0,0.032,258.71,23.8,53.97,38.88
220,1986,7.0,0.03,260.66,17.9,53.14,35.52
221,1986,8.0,0.028999999999999998,263.2,12.7,51.1,31.9
222,1986,9.0,0.03,265.7,11.6,50.08,30.84
223,1986,10.0,0.033,268.2,10.38,50.93,30.66
224,1986,11.0,0.042,272.0,12.74,44.93,28.83
225,1986,12.0,0.057999999999999996,276.69,18.06,36.33,27.19
226,1986,13.0,0.079,280.88,22.86,27.89,25.38
227,1986,14.0,0.105,283.83,28.45,23.93,26.19
228,1986,15.0,0.133,286.3,31.7,22.38,27.04
229,1986,16.0,0.165,288.53,33.09,22.51,27.8
230,1986,17.0,0.205,290.26,36.21,27.72,31.96
231,1986,18.0,0.252,291.78,40.71,33.22,36.96
232,1986,19.0,0.294,293.35,41.29,34.47,37.88
233,1986,20.0,0.33899999999999997,294.7,42.53,34.43,38.48
234,1986,21.0,0.38,295.73,46.53,33.48,40.01
235,1986,22.0,0.41100000000000003,296.43,48.49,32.26,40.38
236,1986,23.0,0.426,296.8,45.52,33.67,39.59
237,1986,24.0,0.433,296.88,40.19,37.05,38.62
238,1986,25.0,0.436,297.01,39.16,39.35,39.26
239,1986,26.0,0.431,296.87,36.74,43.38,40.06
240,1986,27.0,0.424,296.63,35.78,48.25,42.01
241,1986,28.0,0.419,296.81,36.74,50.03,43.38
242,1986,29.0,0.41200000000000003,297.05,38.95,51.83,45.39
243,1986,30.0,0.405,297.13,42.53,53.92,48.23
244,1986,31.0,0.391,296.59,40.7,57.89,49.29
245,1986,32.0,0.376,295.7,37.47,63.42,50.45
246,1986,33.0,0.365,295.19,37.43,61.84,49.64
247,1986,34.0,0.34600000000000003,294.06,33.72,61.79,47.75
248,1986,35.0,0.327,292.94,32.04,60.58,46.31
249,1986,36.0,0.305,291.27,30.47,62.21,46.34
250,1986,37.0,0.285,288.83,31.93,70.03,50.98
251,1986,38.0,0.266,286.11,33.58,81.83,57.71
252,1986,39.0,0.247,284.19,34.27,82.72,58.5
253,1986,40.0,0.226,282.31,34.43,76.73,55.58
254,1986,41.0,0.204,280.52,35.77,70.33,53.05
255,1986,42.0,0.17600000000000002,278.77,34.69,64.6,49.64
256,1986,43.0,0.14300000000000002,276.81,29.76,56.14,42.95
257,1986,44.0,0.109,274.01,21.82,51.78,36.8
258,1986,45.0,0.086,271.54,16.61,46.44,31.53
259,1986,46.0,0.07,269.75,14.09,39.63,26.86
260,1986,47.0,0.06,268.12,15.85,34.22,25.03
261,1986,48.0,0.055,266.76,20.05,32.11,26.08
262,1986,49.0,0.049,264.28,19.87,37.91,28.89
263,1986,50.0,0.044000000000000004,260.8,20.2,43.44,31.82
264,1986,51.0,0.043,257.49,22.79,54.17,38.48
265,1986,52.0,0.042,254.63,25.89,64.54,45.21
266,1987,1.0,0.039,252.49,25.48,73.53,49.51
267,1987,2.0,0.036000000000000004,250.86,24.91,82.6,53.76
268,1987,3.0,0.036000000000000004,250.12,27.6,88.92,58.26
269,1987,4.0,0.033,250.74,25.02,87.37,56.19
270,1987,5.0,0.027999999999999997,251.91,20.18,81.56,50.87
271,1987,6.0,0.026000000000000002,253.01,15.67,79.07,47.37
272,1987,7.0,0.023,254.49,10.07,78.84,44.46
273,1987,8.0,0.022000000000000002,256.25,6.83,80.14,43.48
274,1987,9.0,0.021,258.57,4.46,80.69,42.57
275,1987,10.0,0.02,260.14,1.78,86.62,44.2
276,1987,11.0,0.021,262.18,0.53,90.88,45.7
277,1987,12.0,0.024,264.97,0.15,93.72,46.93
278,1987,13.0,0.033,268.2,0.06,95.89,47.98
279,1987,14.0,0.046,271.48,0.06,97.32,48.69
280,1987,15.0,0.066,274.89,0.21,98.66,49.44
281,1987,16.0,0.092,278.08,0.54,99.25,49.9
282,1987,17.0,0.12300000000000001,281.78,1.14,97.8,49.47
283,1987,18.0,0.154,284.83,0.97,95.4,48.19
284,1987,19.0,0.19699999999999998,287.01,1.35,93.23,47.29
285,1987,20.0,0.248,289.02,2.97,89.93,46.45
286,1987,21.0,0.293,290.72,4.96,85.56,45.26
287,1987,22.0,0.335,292.03,8.66,78.34,43.5
288,1987,23.0,0.36700000000000005,292.63,12.23,77.95,45.09
289,1987,24.0,0.402,293.52,21.8,73.69,47.74
290,1987,25.0,0.434,294.31,38.92,68.82,53.87
291,1987,26.0,0.46,294.98,55.96,63.31,59.64
292,1987,27.0,0.47,295.23,65.16,62.37,63.76
293,1987,28.0,0.46799999999999997,295.58,68.04,62.16,65.1
294,1987,29.0,0.46,295.77,68.9,64.22,66.56
295,1987,30.0,0.45,295.63,69.01,67.85,68.43
296,1987,31.0,0.43,294.82,63.54,74.26,68.9
297,1987,32.0,0.41200000000000003,294.13,58.33,78.45,68.39
298,1987,33.0,0.397,293.68,56.14,77.35,66.75
299,1987,34.0,0.38,292.93,53.11,74.65,63.88
300,1987,35.0,0.363,291.62,52.47,76.53,64.5
301,1987,36.0,0.341,289.93,50.7,78.89,64.79
302,1987,37.0,0.318,288.17,50.18,78.91,64.55
303,1987,38.0,0.29600000000000004,286.48,50.11,77.55,63.83
304,1987,39.0,0.278,284.74,50.99,75.75,63.37
305,1987,40.0,0.258,283.22,52.32,66.1,59.21
306,1987,41.0,0.23800000000000002,281.53,55.73,59.38,57.55
307,1987,42.0,0.21600000000000003,279.36,59.42,58.92,59.17
308,1987,43.0,0.192,277.05,61.7,54.31,58.0
309,1987,44.0,0.163,274.0,59.6,52.08,55.84
310,1987,45.0,0.129,271.0,49.63,50.19,49.91
311,1987,46.0,0.1,268.74,40.2,45.66,42.93
312,1987,47.0,0.081,266.44,35.48,43.61,39.54
313,1987,48.0,0.067,264.26,33.38,45.34,39.36
314,1987,49.0,0.057999999999999996,262.06,31.36,48.69,40.03
315,1987,50.0,0.051,260.04,29.32,46.81,38.07
316,1987,51.0,0.045,258.62,27.54,48.53,38.04
317,1987,52.0,0.040999999999999995,257.2,25.87,52.36,39.11
318,1988,1.0,0.039,256.24,25.55,55.12,40.34
319,1988,2.0,0.038,255.15,27.45,60.46,43.96
320,1988,3.0,0.037000000000000005,255.3,28.86,61.51,45.19
321,1988,4.0,0.035,256.17,29.05,59.23,44.14
322,1988,5.0,0.036000000000000004,255.47,32.33,64.25,48.29
323,1988,6.0,0.037000000000000005,255.59,30.6,67.57,49.09
324,1988,7.0,0.037000000000000005,255.88,25.18,72.39,48.79
325,1988,8.0,0.039,255.71,20.84,80.62,50.73
326,1988,9.0,0.042,256.2,19.82,86.5,53.16
327,1988,10.0,0.043,256.73,17.18,91.81,54.49
328,1988,11.0,0.049,259.06,16.84,92.06,54.45
329,1988,12.0,0.055,262.54,16.76,91.32,54.04
330,1988,13.0,0.064,266.8,15.68,89.7,52.69
331,1988,14.0,0.083,271.83,18.18,86.37,52.28
332,1988,15.0,0.11199999999999999,275.41,21.39,87.27,54.33
333,1988,16.0,0.14,279.04,22.13,85.94,54.03
334,1988,17.0,0.17,282.03,21.22,87.54,54.38
335,1988,18.0,0.207,284.36,22.7,88.65,55.68
336,1988,19.0,0.251,287.26,23.53,83.49,53.51
337,1988,20.0,0.295,289.52,23.77,80.21,51.99
338,1988,21.0,0.332,290.73,23.86,80.49,52.18
339,1988,22.0,0.361,291.73,23.02,77.87,50.44
340,1988,23.0,0.386,292.23,24.06,78.97,51.51
341,1988,24.0,0.41,292.98,28.27,77.57,52.92
342,1988,25.0,0.42100000000000004,293.07,31.61,79.84,55.72
343,1988,26.0,0.425,293.32,34.87,78.58,56.73
344,1988,27.0,0.434,294.19,42.59,71.78,57.18
345,1988,28.0,0.44,294.76,50.43,69.54,59.98
346,1988,29.0,0.436,295.02,54.35,70.91,62.63
347,1988,30.0,0.425,294.79,54.85,75.09,64.97
348,1988,31.0,0.418,294.45,56.64,77.28,66.96
349,1988,32.0,0.409,294.19,57.33,77.59,67.46
350,1988,33.0,0.391,293.72,52.54,76.73,64.63
351,1988,34.0,0.36,292.74,42.04,76.76,59.4
352,1988,35.0,0.32899999999999996,291.66,33.72,75.91,54.81
353,1988,36.0,0.315,290.59,36.53,70.68,53.6
354,1988,37.0,0.303,289.3,42.48,64.61,53.55
355,1988,38.0,0.29100000000000004,287.83,47.62,60.43,54.02
356,1988,39.0,0.28,286.44,52.15,54.57,53.36
357,1988,40.0,0.272,285.02,60.29,45.04,52.66
358,1988,41.0,0.248,282.37,61.65,49.59,55.62
359,1988,42.0,0.225,280.22,64.11,49.87,56.99
360,1988,43.0,0.19699999999999998,276.92,63.34,55.38,59.36
361,1988,44.0,0.172,273.41,63.85,56.88,60.36
362,1988,45.0,0.146,270.45,60.91,54.22,57.56
363,1988,46.0,0.111,267.17,49.9,55.34,52.62
364,1988,47.0,0.085,264.25,40.21,56.2,48.2
365,1988,48.0,0.068,261.7,35.03,58.81,46.92
366,1988,49.0,0.059000000000000004,259.38,33.74,61.4,47.57
367,1988,50.0,0.051,257.71,29.45,57.5,43.48
368,1988,51.0,0.045,256.54,27.39,57.38,42.38
369,1988,52.0,0.039,255.82,21.49,57.7,39.59
370,1989,1.0,0.035,255.81,19.79,56.52,38.15
371,1989,2.0,0.033,257.44,19.94,48.77,34.35
372,1989,3.0,0.032,259.59,20.96,39.3,30.13
373,1989,4.0,0.033,261.8,25.12,30.95,28.03
374,1989,5.0,0.036000000000000004,264.46,31.42,22.64,27.03
375,1989,6.0,0.040999999999999995,266.98,35.69,17.9,26.79
376,1989,7.0,0.05,269.1,37.6,17.23,27.42
377,1989,8.0,0.06,271.54,37.68,14.99,26.33
378,1989,9.0,0.073,274.26,41.32,11.95,26.63
379,1989,10.0,0.094,277.07,49.36,9.85,29.6
380,1989,11.0,0.12,279.98,58.06,6.05,32.05
381,1989,12.0,0.14400000000000002,282.46,64.14,6.72,35.43
382,1989,13.0,0.172,284.41,69.78,8.19,38.99
383,1989,14.0,0.201,286.49,75.27,7.95,41.61
384,1989,15.0,0.23,288.69,76.96,7.38,42.17
385,1989,16.0,0.26,290.23,76.14,11.1,43.62
386,1989,17.0,0.295,291.59,75.1,17.25,46.17
387,1989,18.0,0.335,292.82,74.96,23.97,49.47
388,1989,19.0,0.377,293.83,75.67,30.06,52.87
389,1989,20.0,0.41600000000000004,294.71,77.22,34.39,55.8
390,1989,21.0,0.44,295.72,76.37,33.59,54.98
391,1989,22.0,0.45,296.21,69.68,34.45,52.07
392,1989,23.0,0.45,296.13,60.11,40.58,50.35
393,1989,24.0,0.447,296.07,49.9,45.78,47.84
394,1989,25.0,0.43700000000000006,295.64,40.83,54.18,47.51
395,1989,26.0,0.43200000000000005,295.53,38.68,57.27,47.98
396,1989,27.0,0.42700000000000005,295.47,38.67,59.66,49.16
397,1989,28.0,0.414,295.36,34.24,63.9,49.07
398,1989,29.0,0.395,295.33,29.44,67.82,48.63
399,1989,30.0,0.376,295.34,26.63,69.95,48.29
400,1989,31.0,0.365,295.65,26.14,66.28,46.21
401,1989,32.0,0.355,296.24,25.84,57.84,41.84
402,1989,33.0,0.337,295.95,21.91,53.7,37.8
403,1989,34.0,0.321,295.31,20.36,46.68,33.52
404,1989,35.0,0.302,294.48,19.2,41.01,30.1
405,1989,36.0,0.28600000000000003,293.14,21.41,38.98,30.2
406,1989,37.0,0.262,291.4,21.04,38.28,29.66
407,1989,38.0,0.24,289.05,21.14,45.21,33.17
408,1989,39.0,0.22699999999999998,286.94,24.28,48.11,36.19
409,1989,40.0,0.21600000000000003,285.11,29.44,43.7,36.57
410,1989,41.0,0.2,283.15,33.6,40.66,37.13
411,1989,42.0,0.183,281.13,39.11,40.5,39.8
412,1989,43.0,0.17,278.89,47.29,37.84,42.56
413,1989,44.0,0.16,276.87,57.97,29.32,43.65
414,1989,45.0,0.14,274.83,58.64,23.99,41.32
415,1989,46.0,0.111,271.74,50.15,27.86,39.0
416,1989,47.0,0.086,268.02,40.71,34.94,37.83
417,1989,48.0,0.069,265.18,35.65,40.62,38.13
418,1989,49.0,0.059000000000000004,263.41,33.76,42.07,37.92
419,1989,50.0,0.049,261.88,26.91,37.55,32.23
420,1989,51.0,0.044000000000000004,261.52,25.39,34.17,29.78
421,1989,52.0,0.044000000000000004,262.13,29.01,28.32,28.67
422,1990,1.0,0.042,262.69,29.01,23.2,26.11
423,1990,2.0,0.04,263.62,29.94,17.41,23.67
424,1990,3.0,0.042,264.43,35.81,14.33,25.07
425,1990,4.0,0.044000000000000004,265.66,42.44,12.37,27.4
426,1990,5.0,0.047,267.46,47.53,9.46,28.5
427,1990,6.0,0.053,269.83,51.2,5.87,28.54
428,1990,7.0,0.067,272.31,54.98,3.89,29.44
429,1990,8.0,0.078,274.24,52.96,3.49,28.23
430,1990,9.0,0.094,276.23,56.35,3.07,29.71
431,1990,10.0,0.11699999999999999,278.73,64.41,2.02,33.21
432,1990,11.0,0.14,280.56,69.53,2.62,36.08
433,1990,12.0,0.163,283.37,74.18,1.75,37.97
434,1990,13.0,0.18100000000000002,285.33,74.38,3.02,38.7
435,1990,14.0,0.19899999999999998,286.77,74.42,6.0,40.21
436,1990,15.0,0.223,287.99,73.62,10.92,42.27
437,1990,16.0,0.254,288.89,72.99,19.82,46.41
438,1990,17.0,0.29,289.63,73.01,33.03,53.02
439,1990,18.0,0.33,290.39,72.67,46.01,59.34
440,1990,19.0,0.365,291.1,70.41,55.74,63.08
441,1990,20.0,0.391,291.63,65.48,64.85,65.17
442,1990,21.0,0.40299999999999997,291.59,57.3,76.65,66.98
443,1990,22.0,0.41200000000000003,291.65,48.62,82.0,65.31
444,1990,23.0,0.42700000000000005,292.37,45.78,80.41,63.1
445,1990,24.0,0.439,293.02,45.05,79.01,62.03
446,1990,25.0,0.446,293.75,47.13,74.85,60.99
447,1990,26.0,0.44299999999999995,293.98,45.95,73.43,59.69
448,1990,27.0,0.433,293.88,42.6,75.49,59.05
449,1990,28.0,0.423,293.77,40.45,79.37,59.91
450,1990,29.0,0.41100000000000003,293.63,38.97,83.9,61.43
451,1990,30.0,0.39399999999999996,293.42,36.94,87.54,62.24
452,1990,31.0,0.38,293.17,34.95,89.1,62.03
453,1990,32.0,0.37200000000000005,292.94,35.7,89.74,62.72
454,1990,33.0,0.361,292.42,35.78,90.29,63.04
455,1990,34.0,0.34600000000000003,291.47,34.33,91.52,62.92
456,1990,35.0,0.326,290.2,32.21,93.62,62.92
457,1990,36.0,0.301,288.54,29.36,95.27,62.32
458,1990,37.0,0.27899999999999997,286.86,29.27,93.95,61.61
459,1990,38.0,0.259,285.56,30.55,87.57,59.06
460,1990,39.0,0.244,284.28,32.99,80.8,56.89
