,Year,Week,SMN,SMT,VCI,TCI,VHI
146,1984,26.0,0.428,292.97,47.19,90.66,68.92
147,1984,27.0,0.428,293.36,49.22,90.06,69.64
148,1984,28.0,0.428,293.91,54.02,87.25,70.64
149,1984,29.0,0.42200000000000004,294.22,55.66,86.36,71.01
150,1984,30.0,0.41100000000000003,294.34,55.34,86.59,70.96
151,1984,31.0,0.39799999999999996,294.16,52.99,87.95,70.47
152,1984,32.0,0.38799999999999996,294.1,52.46,85.79,69.13
153,1984,33.0,0.376,293.67,52.6,85.0,68.8
154,1984,34.0,0.364,293.18,52.75,83.66,68.2
155,1984,35.0,0.344,292.36,51.31,81.23,66.27
156,1984,36.0,0.322,291.55,50.19,75.72,62.95
157,1984,37.0,0.299,290.75,49.76,68.11,58.93
158,1984,38.0,0.26899999999999996,289.42,44.54,66.83,55.69
159,1984,39.0,0.24100000000000002,287.63,38.81,68.36,53.58
160,1984,40.0,0.221,285.72,37.1,66.64,51.87
161,1984,41.0,0.20600000000000002,283.56,41.28,63.12,52.2
162,1984,42.0,0.191,281.43,46.63,56.2,51.41
163,1984,43.0,0.16899999999999998,278.99,48.53,53.32,50.93
164,1984,44.0,0.14300000000000002,276.11,46.49,47.91,47.2
165,1984,45.0,0.12,272.45,43.65,49.55,46.6
166,1984,46.0,0.098,269.46,40.26,49.86,45.06
167,1984,47.0,0.084,267.56,40.85,47.54,44.19
168,1984,48.0,0.078,266.4,44.35,45.36,44.85
169,1984,49.0,0.075,267.15,48.31,35.63,41.97
170,1985,9.0,0.033,268.58,16.59,43.04,29.82
171,1985,10.0,0.034,269.5,12.99,49.84,31.42
172,1985,11.0,0.040999999999999995,271.36,11.58,51.04,31.31
173,1985,12.0,0.054000000000000006,274.46,11.97,50.36,31.17
174,1985,13.0,0.075,278.9,15.53,44.6,30.06
175,1985,14.0,0.10300000000000001,282.94,20.08,38.55,29.31
176,1985,15.0,0.136,286.31,23.98,36.46,30.22
177,1985,16.0,0.174,289.16,27.38,36.39,31.88
178,1985,17.0,0.215,291.53,32.14,36.99,34.56
179,1985,18.0,0.257,292.75,36.02,45.14,40.58
180,1985,19.0,0.3,294.09,38.39,48.92,43.65
181,1985,20.0,0.33299999999999996,294.89,36.91,51.42,44.17
182,1985,21.0,0.361,294.82,35.67,59.23,47.45
183,1985,22.0,0.384,294.63,34.83,64.86,49.84
184,1985,23.0,0.396,294.06,32.91,72.66,52.78
185,1985,24.0,0.4,293.32,30.98,82.51,56.75
186,1985,25.0,0.406,293.21,33.26,86.58,59.92
187,1985,26.0,0.406,293.28,33.95,87.78,60.87
188,1985,27.0,0.40399999999999997,293.46,35.07,89.18,62.12
189,1985,28.0,0.4,293.79,38.0,88.6,63.3
190,1985,29.0,0.39799999999999996,294.36,42.32,85.0,63.66
191,1985,30.0,0.39399999999999996,294.94,46.43,80.15,63.29
192,1985,31.0,0.38799999999999996,295.79,47.81,70.85,59.33
193,1985,32.0,0.381,296.36,48.81,61.72,55.27
194,1985,33.0,0.369,296.62,49.1,53.0,51.05
195,1985,34.0,0.35200000000000004,296.46,46.48,45.92,46.2
196,1985,35.0,0.331,295.84,44.69,39.58,42.14
197,1985,36.0,0.306,294.38,42.38,39.98,41.18
198,1985,37.0,0.281,292.6,40.93,43.75,42.34
199,1985,38.0,0.258,291.0,39.3,44.76,42.03
200,1985,39.0,0.237,289.18,36.62,46.29,41.46
201,1985,40.0,0.21100000000000002,286.81,31.8,51.15,41.48
202,1985,41.0,0.191,284.25,32.38,53.12,42.75
203,1985,42.0,0.171,282.06,34.96,47.74,41.35
204,1985,43.0,0.152,279.78,37.99,45.09,41.54
205,1985,44.0,0.133,276.76,39.66,42.09,40.87
206,1985,45.0,0.111,273.36,36.02,43.08,39.55
207,1985,46.0,0.083,269.39,27.39,49.97,38.68
208,1985,47.0,0.06,265.69,18.17,56.99,37.58
209,1985,48.0,0.046,261.19,14.02,69.91,41.96
210,1985,49.0,0.04,256.05,12.65,83.54,48.09
211,1985,50.0,0.034,251.84,11.85,90.69,51.27
212,1985,51.0,0.03,248.87,12.92,92.19,52.56
213,1985,52.0,0.027000000000000003,246.59,13.2,92.34,52.77
214,1986,1.0,0.026000000000000002,244.98,14.39,92.72,53.55
215,1986,2.0,0.026000000000000002,245.66,16.71,90.5,53.61
216,1986,3.0,0.026000000000000002,248.73,18.47,81.96,50.22
217,1986,4.0,0.025,251.5,18.43,73.79,46.11
218,1986,5.0,0.024,252.43,17.12,72.73,44.93
219,1986,6.0,0.023,254.06,15.36,71.97,43.67
220,1986,7.0,0.021,257.03,12.27,67.82,40.04
221,1986,8.0,0.021,259.75,10.89,65.31,38.1
222,1986,9.0,0.023,262.16,11.04,65.38,38.21
223,1986,10.0,0.027000000000000003,264.9,8.91,66.51,37.71
224,1986,11.0,0.038,269.62,9.83,57.76,33.8
225,1986,12.0,0.055,275.12,12.49,47.59,30.04
226,1986,13.0,0.079,280.22,17.52,38.82,28.17
227,1986,14.0,0.11,283.99,23.27,33.23,28.25
228,1986,15.0,0.145,287.82,27.86,26.99,27.43
229,1986,16.0,0.18100000000000002,290.99,30.33,22.64,26.48
230,1986,17.0,0.225,293.24,36.1,21.9,29.0
231,1986,18.0,0.276,295.01,43.97,22.87,33.42
232,1986,19.0,0.317,296.65,45.98,22.29,34.14
233,1986,20.0,0.353,298.23,46.83,17.72,32.28
234,1986,21.0,0.382,298.95,47.09,18.29,32.69
235,1986,22.0,0.40399999999999997,299.28,46.59,20.63,33.61
236,1986,23.0,0.41100000000000003,299.29,41.54,23.85,32.7
237,1986,24.0,0.41100000000000003,299.13,37.28,28.26,32.77
238,1986,25.0,0.41,299.11,35.87,29.45,32.66
239,1986,26.0,0.4,298.77,30.56,32.96,31.76
240,1986,27.0,0.39,298.4,26.88,37.96,32.42
241,1986,28.0,0.379,298.31,26.21,40.62,33.41
242,1986,29.0,0.371,298.7,27.89,38.58,33.23
243,1986,30.0,0.36700000000000005,299.34,32.59,34.03,33.31
244,1986,31.0,0.36,299.75,33.33,29.9,31.61
245,1986,32.0,0.348,299.42,31.4,30.05,30.72
246,1986,33.0,0.33799999999999997,299.09,31.65,26.71,29.18
247,1986,34.0,0.32299999999999995,298.29,30.17,25.68,27.92
248,1986,35.0,0.306,297.42,30.3,21.8,26.05
249,1986,36.0,0.284,295.84,29.57,23.0,26.29
250,1986,37.0,0.266,293.74,31.87,30.01,30.94
251,1986,38.0,0.25,291.71,33.24,36.1,34.67
252,1986,39.0,0.23,289.72,31.76,39.52,35.64
253,1986,40.0,0.207,287.24,28.2,45.69,36.94
254,1986,41.0,0.18,284.69,25.02,47.51,36.27
255,1986,42.0,0.151,282.54,22.06,42.05,32.05
256,1986,43.0,0.12,279.46,17.86,47.79,32.83
257,1986,44.0,0.091,275.43,12.52,52.3,32.41
258,1986,45.0,0.07,271.92,7.98,52.05,30.02
259,1986,46.0,0.055,269.37,6.01,49.61,27.81
260,1986,47.0,0.046,267.24,6.48,48.67,27.58
261,1986,48.0,0.039,265.06,7.24,51.48,29.36
262,1986,49.0,0.034,262.2,6.7,57.12,31.91
263,1986,50.0,0.032,258.85,8.96,62.97,35.96
264,1986,51.0,0.031,255.7,13.45,66.77,40.11
265,1986,52.0,0.031,253.61,16.91,68.03,42.47
266,1987,1.0,0.03,251.4,18.27,71.45,44.86
267,1987,2.0,0.028999999999999998,250.59,18.99,74.33,46.66
268,1987,3.0,0.028999999999999998,250.69,20.59,75.78,48.18
269,1987,4.0,0.026000000000000002,251.33,18.86,74.97,46.91
270,1987,5.0,0.023,251.89,15.76,75.01,45.38
271,1987,6.0,0.021,252.89,14.05,76.22,45.14
272,1987,7.0,0.021,254.68,11.91,75.93,43.92
273,1987,8.0,0.022000000000000002,256.24,11.52,77.54,44.53
274,1987,9.0,0.023,257.88,10.86,80.44,45.65
275,1987,10.0,0.024,258.98,7.22,88.02,47.62
276,1987,11.0,0.027999999999999997,260.84,4.57,91.51,48.04
277,1987,12.0,0.035,263.82,2.54,91.96,47.25
278,1987,13.0,0.046,267.93,1.31,90.82,46.06
279,1987,14.0,0.064,272.28,1.04,90.28,45.66
280,1987,15.0,0.09,277.47,2.08,89.61,45.84
281,1987,16.0,0.12,282.11,2.65,87.84,45.25
282,1987,17.0,0.15,286.64,3.01,79.84,41.42
283,1987,18.0,0.183,289.92,2.99,73.28,38.13
284,1987,19.0,0.22899999999999998,292.05,5.7,70.74,38.22
285,1987,20.0,0.272,293.82,8.01,63.2,35.6
286,1987,21.0,0.313,295.0,11.15,58.08,34.61
287,1987,22.0,0.35200000000000004,295.7,17.26,55.02,36.14
288,1987,23.0,0.384,295.82,25.67,56.4,41.03
289,1987,24.0,0.41200000000000003,296.34,38.39,54.37,46.38
290,1987,25.0,0.434,296.72,50.8,52.69,51.75
291,1987,26.0,0.447,296.91,59.26,51.66,55.46
292,1987,27.0,0.449,297.12,62.1,51.35,56.73
293,1987,28.0,0.442,297.23,62.27,52.29,57.28
294,1987,29.0,0.426,297.24,57.35,54.53,55.94
295,1987,30.0,0.405,296.98,51.72,59.23,55.47
296,1987,31.0,0.384,296.02,45.29,68.74,57.02
297,1987,32.0,0.371,295.28,43.07,73.28,58.17
298,1987,33.0,0.358,294.58,42.27,75.05,58.66
299,1987,34.0,0.34600000000000003,293.93,42.05,75.15,58.6
300,1987,35.0,0.332,293.3,43.88,70.66,57.27
301,1987,36.0,0.318,292.48,47.13,65.19,56.16
302,1987,37.0,0.298,291.23,48.79,63.3,56.04
303,1987,38.0,0.27399999999999997,289.64,46.43,64.43,55.43
304,1987,39.0,0.247,287.8,41.52,66.11,53.82
305,1987,40.0,0.22,285.82,35.53,65.54,50.53
306,1987,41.0,0.191,283.04,31.0,69.85,50.42
307,1987,42.0,0.159,279.84,26.58,73.9,50.24
308,1987,43.0,0.128,276.69,22.92,73.67,48.29
309,1987,44.0,0.102,272.43,19.33,75.06,47.2
310,1987,45.0,0.081,268.69,14.97,71.79,43.38
311,1987,46.0,0.063,266.08,12.03,67.22,39.62
312,1987,47.0,0.051,264.03,10.63,64.5,37.56
313,1987,48.0,0.042,262.69,10.83,62.32,36.58
314,1987,49.0,0.039,262.29,12.66,56.64,34.65
315,1987,50.0,0.036000000000000004,262.41,14.11,48.41,31.26
316,1987,51.0,0.033,262.23,16.36,41.32,28.84
317,1987,52.0,0.033,261.58,20.58,39.09,29.83
318,1988,1.0,0.035,260.76,24.75,38.17,31.46
319,1988,2.0,0.036000000000000004,259.78,27.24,41.42,34.33
320,1988,3.0,0.037000000000000005,259.6,29.2,43.83,36.52
321,1988,4.0,0.037000000000000005,259.9,30.65,44.89,37.77
322,1988,5.0,0.04,259.96,32.15,47.63,39.89
323,1988,6.0,0.040999999999999995,260.72,30.63,49.93,40.28
324,1988,7.0,0.040999999999999995,261.63,26.89,52.3,39.6
325,1988,8.0,0.044000000000000004,262.38,26.13,56.06,41.1
326,1988,9.0,0.047,262.97,25.28,62.17,43.72
327,1988,10.0,0.049,264.52,21.37,67.48,44.42
328,1988,11.0,0.055999999999999994,266.9,19.94,67.93,43.94
329,1988,12.0,0.062,270.21,16.56,66.73,41.64
330,1988,13.0,0.071,274.45,13.68,63.01,38.34
331,1988,14.0,0.08800000000000001,278.79,13.51,58.53,36.02
332,1988,15.0,0.111,281.92,13.46,62.66,38.06
333,1988,16.0,0.139,284.7,13.64,68.28,40.96
334,1988,17.0,0.168,286.66,13.56,77.38,45.47
335,1988,18.0,0.20199999999999999,288.56,14.1,82.6,48.35
336,1988,19.0,0.239,289.77,14.03,88.23,51.13
337,1988,20.0,0.27699999999999997,291.04,14.46,86.83,50.64
338,1988,21.0,0.311,291.94,15.0,85.19,50.1
339,1988,22.0,0.34299999999999997,292.48,16.59,83.71,50.15
340,1988,23.0,0.37200000000000005,292.94,21.1,81.82,51.46
341,1988,24.0,0.402,293.63,33.33,78.81,56.07
342,1988,25.0,0.418,294.03,42.04,78.36,60.2
343,1988,26.0,0.42700000000000005,294.72,47.62,73.48,60.55
344,1988,27.0,0.439,295.66,56.31,66.32,61.31
345,1988,28.0,0.445,296.23,64.56,62.53,63.55
346,1988,29.0,0.446,296.64,68.41,60.55,64.48
347,1988,30.0,0.436,296.74,67.85,61.54,64.69
348,1988,31.0,0.42100000000000004,296.6,64.26,62.83,63.54
349,1988,32.0,0.405,296.68,60.95,58.97,59.96
350,1988,33.0,0.385,296.54,56.87,54.34,55.6
351,1988,34.0,0.359,295.65,49.42,55.6,52.51
352,1988,35.0,0.33299999999999996,294.51,44.97,55.76,50.36
353,1988,36.0,0.308,293.01,42.44,57.57,50.0
354,1988,37.0,0.281,291.43,40.07,59.49,49.78
355,1988,38.0,0.256,289.86,37.03,60.92,48.97
356,1988,39.0,0.237,288.4,36.41,57.85,47.13
357,1988,40.0,0.228,286.99,41.39,49.36,45.38
358,1988,41.0,0.21,283.55,43.49,63.23,53.36
359,1988,42.0,0.195,281.03,49.26,60.91,55.08
360,1988,43.0,0.174,277.17,51.7,70.57,61.13
361,1988,44.0,0.149,273.36,49.53,69.5,59.51
362,1988,45.0,0.122,270.17,44.01,63.85,53.93
363,1988,46.0,0.098,266.98,39.07,63.13,51.1
364,1988,47.0,0.076,263.89,33.1,65.35,49.22
365,1988,48.0,0.064,261.42,31.01,67.58,49.3
366,1988,49.0,0.055999999999999994,259.7,29.24,67.04,48.14
367,1988,50.0,0.048,259.15,27.3,61.07,44.18
368,1988,51.0,0.046,259.57,30.1,51.56,40.83
369,1988,52.0,0.045,260.69,32.12,42.2,37.16
370,1989,1.0,0.045,262.4,33.86,32.05,32.96
371,1989,2.0,0.047,264.88,37.17,22.66,29.92
372,1989,3.0,0.048,267.47,39.58,14.38,26.98
373,1989,4.0,0.053,269.51,44.35,9.4,26.88
374,1989,5.0,0.06,271.43,49.75,6.89,28.32
375,1989,6.0,0.068,273.21,51.57,7.07,29.32
376,1989,7.0,0.077,274.69,52.65,7.99,30.32
377,1989,8.0,0.086,276.46,53.79,7.93,30.86
378,1989,9.0,0.098,278.58,55.64,7.97,31.8
379,1989,10.0,0.114,280.6,57.8,8.89,33.34
380,1989,11.0,0.13,282.69,59.54,7.13,33.34
381,1989,12.0,0.151,284.69,62.56,9.62,36.09
382,1989,13.0,0.17600000000000002,286.77,67.5,10.79,39.14
383,1989,14.0,0.20199999999999999,288.7,69.67,10.14,39.9
384,1989,15.0,0.23,290.41,69.07,11.93,40.5
385,1989,16.0,0.26,291.73,67.3,17.92,42.61
386,1989,17.0,0.292,292.83,66.81,25.79,46.3
387,1989,18.0,0.32799999999999996,293.85,67.96,34.23,51.1
388,1989,19.0,0.36,294.35,66.71,45.97,56.34
389,1989,20.0,0.38799999999999996,294.49,64.72,55.22,59.97
390,1989,21.0,0.408,295.0,61.85,56.96,59.41
391,1989,22.0,0.413,295.19,53.11,58.97,56.04
392,1989,23.0,0.409,295.11,41.21,62.07,51.64
393,1989,24.0,0.40299999999999997,295.26,32.63,63.67,48.15
394,1989,25.0,0.397,295.45,28.55,64.42,46.48
395,1989,26.0,0.39799999999999996,296.06,29.58,59.61,44.6
396,1989,27.0,0.392,296.69,28.71,55.06,41.89
397,1989,28.0,0.374,297.23,24.12,51.2,37.66
398,1989,29.0,0.354,297.61,19.97,49.18,34.57
399,1989,30.0,0.332,297.62,16.33,51.11,33.72
400,1989,31.0,0.32,298.03,15.14,46.85,30.99
401,1989,32.0,0.309,298.5,13.22,38.91,26.07
402,1989,33.0,0.293,297.97,10.87,38.01,24.44
403,1989,34.0,0.281,297.11,11.27,38.31,24.79
404,1989,35.0,0.268,295.9,13.07,38.52,25.79
405,1989,36.0,0.255,294.22,16.98,41.01,28.99
406,1989,37.0,0.242,292.63,21.35,41.68,31.52
407,1989,38.0,0.233,290.5,26.18,50.06,38.12
408,1989,39.0,0.233,288.76,35.16,51.16,43.16
409,1989,40.0,0.23399999999999999,287.29,45.8,43.89,44.84
410,1989,41.0,0.225,285.51,53.63,35.45,44.54
411,1989,42.0,0.21600000000000003,283.64,63.03,28.53,45.78
412,1989,43.0,0.205,281.36,72.02,29.56,50.79
413,1989,44.0,0.195,279.56,79.84,18.88,49.36
414,1989,45.0,0.175,278.18,81.61,10.82,46.21
415,1989,46.0,0.147,275.37,77.24,15.5,46.37
416,1989,47.0,0.121,272.38,71.22,22.19,46.71
417,1989,48.0,0.099,270.06,64.23,27.54,45.88
418,1989,49.0,0.085,268.33,58.61,30.35,44.48
419,1989,50.0,0.07,265.95,52.08,33.91,43.0
420,1989,51.0,0.062,265.13,49.06,30.07,39.56
421,1989,52.0,0.059000000000000004,265.66,48.66,24.23,36.44
422,1990,1.0,0.055999999999999994,266.17,48.08,18.79,33.43
423,1990,2.0,0.057999999999999996,267.22,50.45,14.31,32.38
424,1990,3.0,0.062,268.57,55.09,10.36,32.72
425,1990,4.0,0.067,270.19,59.58,7.04,33.31
426,1990,5.0,0.07400000000000001,272.21,63.13,4.43,33.78
427,1990,6.0,0.084,274.51,66.1,2.99,34.54
428,1990,7.0,0.10400000000000001,276.44,73.33,2.63,37.98
429,1990,8.0,0.122,278.2,78.08,2.37,40.22
430,1990,9.0,0.14300000000000002,280.32,83.4,2.07,42.74
431,1990,10.0,0.16899999999999998,282.68,88.88,1.34,45.11
432,1990,11.0,0.19,283.7,91.34,2.78,47.06
433,1990,12.0,0.21100000000000002,286.37,92.98,2.68,47.83
434,1990,13.0,0.22399999999999998,288.36,90.94,3.63,47.28
435,1990,14.0,0.23600000000000002,289.29,85.81,6.6,46.2
436,1990,15.0,0.253,289.76,79.82,14.93,47.38
437,1990,16.0,0.27399999999999997,289.99,73.98,30.29,52.14
438,1990,17.0,0.305,290.6,72.58,45.33,58.95
439,1990,18.0,0.345,291.59,75.78,56.84,66.31
440,1990,19.0,0.377,292.45,74.98,66.21,70.59
441,1990,20.0,0.4,292.96,70.81,71.32,71.06
442,1990,21.0,0.408,292.84,61.84,79.05,70.44
443,1990,22.0,0.413,292.77,53.22,82.61,67.92
444,1990,23.0,0.41700000000000004,292.94,47.16,82.81,64.99
445,1990,24.0,0.42100000000000004,293.19,44.96,83.52,64.24
446,1990,25.0,0.424,294.0,46.03,78.88,62.45
447,1990,26.0,0.42200000000000004,294.63,44.71,74.3,59.51
448,1990,27.0,0.418,294.91,44.45,74.07,59.26
449,1990,28.0,0.415,295.11,47.34,74.64,60.99
450,1990,29.0,0.40399999999999997,295.21,46.24,76.03,61.14
451,1990,30.0,0.39,295.16,44.51,78.06,61.29
452,1990,31.0,0.381,295.23,44.14,76.96,60.55
453,1990,32.0,0.376,295.48,46.3,71.32,58.81
454,1990,33.0,0.36700000000000005,295.19,48.12,68.66,58.39
455,1990,34.0,0.359,294.47,50.6,69.11,59.86
456,1990,35.0,0.345,293.4,52.0,69.25,60.63
457,1990,36.0,0.32799999999999996,291.98,53.77,70.86,62.31
